Customer ID,Recency,Frequency,Monetary,Cluster,Segment,CLV,predicted_avg_value
15288,38,10,3883.13,3,Champions,461.62258708157384,445.62002545956335
15289,24,5,1593.09,1,New / Promising,172.30364021157183,292.0503743826998
15290,3,24,10233.26,3,Champions,1262.3722281543266,453.2977332235452
15291,21,40,13846.56,3,Champions,1502.1693097073507,353.4481754490021
15292,196,1,180.94,0,Lost / Hibernating,,
15293,661,1,247.5,0,Lost / Hibernating,,
15294,406,1,233.35,0,Lost / Hibernating,,
15295,650,1,217.23999999999998,0,Lost / Hibernating,,
15296,46,12,10342.83,3,Champions,1140.45267000056,1017.186709372498
15297,5,3,641.94,1,New / Promising,385.3234059698538,212.6926800609654
15298,6,22,9147.15,3,Champions,1013.7232291674209,443.00014649752154
15299,62,10,7991.54,3,Champions,921.663000823424,1214.0583128024623
15300,59,1,496.44,1,New / Promising,,
15301,46,17,7603.4400000000005,3,Champions,1259.1446543793386,545.99655026287
15302,726,1,308.0,0,Lost / Hibernating,,
15303,285,3,1224.18,2,At-Risk,131.8325583950251,469.27824642767297
15304,56,9,919.5500000000001,2,At-Risk,159.92792007046822,103.79020658716111
15305,550,1,93.6,0,Lost / Hibernating,,
15306,60,9,3484.73,3,Champions,404.57144880620706,389.1202530115973
15307,91,1,205.3,0,Lost / Hibernating,,
15308,270,1,310.47,0,Lost / Hibernating,,
15309,606,4,797.96,2,At-Risk,13.110024712311098,179.25575724091703
15310,474,1,1634.64,0,Lost / Hibernating,,
15311,2,206,115847.2,3,Champions,12716.279596500748,596.0729350446015
15312,71,12,2930.19,3,Champions,306.2632463470105,238.42847977444364
15313,105,1,52.0,0,Lost / Hibernating,,
15314,194,3,820.4499999999999,2,At-Risk,76.59587537436357,180.67100242487737
15315,60,2,570.5,1,New / Promising,259.14745274629706,352.3189110811784
15316,322,1,165.0,0,Lost / Hibernating,,
15317,672,1,129.75,0,Lost / Hibernating,,
15319,279,1,204.5,0,Lost / Hibernating,,
15320,39,1,267.13,1,New / Promising,,
15321,66,12,6709.7300000000005,3,Champions,822.7750064162634,1053.4546574289684
15322,81,2,1390.86,2,At-Risk,176.7292460231328,698.6442618967927
15323,558,3,434.6,0,Lost / Hibernating,19.830606483836508,169.9300943871564
15324,696,1,140.22000000000003,0,Lost / Hibernating,,
15325,99,8,1602.01,2,At-Risk,183.84732367324446,233.43855515105662
15326,329,5,1700.52,2,At-Risk,149.18987548956136,352.0189470915109
15327,48,1,208.75,1,New / Promising,,
15328,403,1,107.24,0,Lost / Hibernating,,
15329,34,11,2984.33,3,Champions,316.582919547969,268.0451596042281
15330,27,2,714.96,1,New / Promising,451.7609811555478,410.524852394727
15331,495,3,767.91,2,At-Risk,58.15396221835783,418.3664861550245
15332,361,6,6553.74,2,At-Risk,477.93975056035316,1625.3739319412407
15333,203,1,1028.56,0,Lost / Hibernating,,
15334,152,3,351.67,0,Lost / Hibernating,80.06706242716976,125.08165151369643
15335,49,1,173.97,0,Lost / Hibernating,,
15336,397,1,240.5,0,Lost / Hibernating,,
15337,406,1,373.02,0,Lost / Hibernating,,
15338,672,1,283.43,0,Lost / Hibernating,,
15339,62,7,1827.84,2,At-Risk,228.0254922013204,341.5373343264382
15340,557,1,105.5,0,Lost / Hibernating,,
15341,76,2,2402.7200000000003,2,At-Risk,547.0406453653542,2053.5896499325313
15342,125,1,406.09,0,Lost / Hibernating,,
15343,82,1,364.5,0,Lost / Hibernating,,
15344,27,2,460.64,1,New / Promising,163.90512002688217,165.36264020583758
15345,41,1,393.54,1,New / Promising,,
15346,328,3,596.12,0,Lost / Hibernating,50.466734411813846,173.5690356222102
15347,361,4,1363.6,2,At-Risk,46.981069983094315,274.09820334794864
15348,67,1,158.04,0,Lost / Hibernating,,
15349,153,2,473.81,0,Lost / Hibernating,54.33915936511024,120.64713841548121
15350,368,2,663.25,0,Lost / Hibernating,36.804161908436924,245.54738748413766
15351,8,10,3738.29,3,Champions,583.6472205245016,341.52739646400664
15352,544,1,114.95,0,Lost / Hibernating,,
15353,250,7,3175.95,2,At-Risk,310.19589955429456,484.5158534861351
15354,598,3,284.4,0,Lost / Hibernating,,
15355,24,2,277.05,1,New / Promising,192.15937979415662,164.20054241919559
15356,27,13,3464.95,3,Champions,622.3510007165686,273.14372280124724
15358,30,40,16220.35,3,Champions,1780.96135826511,563.9825854800201
15359,658,8,181.35,0,Lost / Hibernating,0.5625008674746153,62.19621559029707
15360,35,1,427.93,1,New / Promising,,
15361,357,4,689.07,2,At-Risk,69.15744756025356,210.51757219881776
15362,444,2,613.08,0,Lost / Hibernating,47.166037966620166,317.3246099060362
15363,368,2,1004.11,2,At-Risk,128.87589513295407,670.6730734322264
15364,91,2,913.19,2,At-Risk,251.52767717112437,599.3202693324057
15365,21,13,4557.13,3,Champions,558.4949418682351,708.5128327801192
15366,70,7,2389.08,2,At-Risk,280.0615043392262,347.96726819550724
15367,52,11,5081.33,3,Champions,512.3340728955961,539.1267045327484
15368,16,2,722.74,1,New / Promising,140.26118275074458,463.45588027673534
15369,487,11,6251.26,2,At-Risk,41.769340561071,851.2647266754766
15370,36,8,3739.01,3,Champions,482.01240592121894,343.04462328035083
15371,658,1,59.400000000000006,0,Lost / Hibernating,,
15372,132,8,6017.06,2,At-Risk,739.2825416375331,1121.6375497882589
15373,3,17,3421.39,3,Champions,468.79418914108777,221.09218676713218
15374,124,2,307.32,0,Lost / Hibernating,35.865691810718744,181.58148322810246
15375,685,1,60.959999999999994,0,Lost / Hibernating,,
15376,35,3,1233.3600000000001,1,New / Promising,234.3826621638723,296.98644173650024
15377,378,4,1211.75,2,At-Risk,68.21922272320951,461.9752331479311
15378,458,2,246.5,0,Lost / Hibernating,19.26796231816889,149.75010907225555
15379,165,8,4877.84,2,At-Risk,592.2830630879032,531.5020373126389
15380,4,11,3479.0600000000004,3,Champions,376.94147057154163,323.0694415326986
15381,209,5,1890.5700000000002,2,At-Risk,223.3152239477592,389.2032219560965
15382,10,12,13733.550000000001,3,Champions,1440.8981689327984,1359.57719689562
15384,165,4,2027.79,2,At-Risk,272.9363340357681,589.7067298339069
15385,35,3,942.08,1,New / Promising,99.48782573043492,324.6755677916264
15386,181,1,394.14,0,Lost / Hibernating,,
15387,487,1,468.65,0,Lost / Hibernating,,
15388,265,1,140.54,0,Lost / Hibernating,,
15389,167,5,2733.8,2,At-Risk,247.78385197623942,473.9061677261635
15390,391,2,1216.66,2,At-Risk,55.413960710271496,397.60030396763875
15391,579,1,289.87,0,Lost / Hibernating,,
15392,25,6,2607.21,3,Champions,443.69701624093756,446.42772240881936
15393,11,5,891.34,1,New / Promising,92.09724562186081,179.26434026866127
15394,5,11,5286.8,3,Champions,598.1650141065145,556.3202918516498
15395,321,1,107.45,0,Lost / Hibernating,,
15396,108,2,796.38,2,At-Risk,63.787302952684556,303.0257545312669
15397,285,1,94.0,0,Lost / Hibernating,,
15398,11,2,1345.53,1,New / Promising,715.2826282227221,729.9703761454041
15399,17,2,549.13,1,New / Promising,249.98492771114638,258.3405683353447
15400,87,8,1302.3,2,At-Risk,168.4719153834037,160.23704016735985
15401,447,2,216.95000000000002,0,Lost / Hibernating,14.629728700571519,93.41362941547887
15402,144,6,1830.54,2,At-Risk,182.10688789786704,252.15924377840494
15403,487,2,170.88,0,Lost / Hibernating,12.512923799144353,87.72440286000527
15404,371,1,257.06,0,Lost / Hibernating,,
15405,184,2,659.84,0,Lost / Hibernating,75.81440751521995,364.58662162886037
15406,26,4,975.87,1,New / Promising,115.3739180817557,262.56728486129526
15407,29,4,1056.44,1,New / Promising,257.8935001366244,302.09201132811893
15408,259,1,267.18,0,Lost / Hibernating,,
15409,716,1,131.25,0,Lost / Hibernating,,
15410,79,10,4685.72,3,Champions,532.2247496371758,424.48335161775935
15411,21,4,1358.88,1,New / Promising,520.6849947902883,406.1330441176057
15412,166,1,190.53,0,Lost / Hibernating,,
15413,687,5,6798.72,2,At-Risk,4.496545339738416,1564.1135141233196
15414,5,3,774.9000000000001,1,New / Promising,281.646097989107,377.1587506320018
15415,308,1,572.8100000000001,0,Lost / Hibernating,,
15416,60,7,4572.82,2,At-Risk,556.3448451825061,840.8469268612904
15417,80,1,508.8,0,Lost / Hibernating,,
15418,420,2,452.32,0,Lost / Hibernating,43.60234596972953,260.23024038840606
15419,20,1,135.86,1,New / Promising,,
15420,429,6,743.0,2,At-Risk,37.56493509450277,131.7906290994129
15421,54,10,3805.34,3,Champions,423.664723252798,447.58007604890594
15422,318,7,1619.97,2,At-Risk,132.60148857871303,267.09033119841683
15423,33,3,266.89,1,New / Promising,20.831728481042752,62.84268837326664
15424,250,3,597.78,2,At-Risk,94.69672353888676,399.18682007635874
15425,395,4,1944.57,2,At-Risk,124.53422216420834,399.24246645729386
15426,14,9,2615.39,3,Champions,331.47234129040856,370.56147026598387
15427,28,3,1483.14,1,New / Promising,1388.954409511999,1135.62334526863
15428,10,4,762.75,1,New / Promising,79.44637422375365,197.3518859507654
15429,22,2,397.35,1,New / Promising,166.2569819236547,167.72725657170054
15430,463,2,954.75,0,Lost / Hibernating,18.07775762397752,131.05549250453592
15431,498,1,153.24,0,Lost / Hibernating,,
15432,18,2,320.76,1,New / Promising,42.33306869088162,184.80504143626598
15433,209,2,533.3,0,Lost / Hibernating,58.34756077216898,174.16426778988287
15434,3,11,2567.06,3,Champions,289.0322530740666,255.11744607394638
15435,17,1,149.29,1,New / Promising,,
15436,7,3,1122.53,1,New / Promising,248.44523565473918,324.27347483747684
15437,258,2,393.45,0,Lost / Hibernating,39.635178644243325,214.0798004615004
15438,126,1,156.57999999999998,0,Lost / Hibernating,,
15439,400,4,1269.05,2,At-Risk,67.41396995601495,267.3371125298948
15440,50,3,383.68,1,New / Promising,111.41701540733763,135.49083286424397
15441,391,3,1254.21,2,At-Risk,118.87204226203116,484.6884588954561
15442,244,1,594.0,0,Lost / Hibernating,,
15443,8,13,4796.42,3,Champions,578.3858442316157,367.1385990399518
15444,4,2,1418.26,1,New / Promising,1485.1943547651817,1098.4867420868086
15445,259,2,284.5,0,Lost / Hibernating,24.959231660644694,126.50815333941493
15446,372,3,406.95,0,Lost / Hibernating,37.30241258132465,148.37791204473834
15447,326,5,492.88,2,At-Risk,50.77865111023962,134.89180990658818
15448,308,2,788.81,0,Lost / Hibernating,88.79998094955644,511.65767542701775
15449,21,3,974.52,1,New / Promising,225.00020871346135,321.82070781716425
15450,25,1,429.84,1,New / Promising,,
15451,429,2,233.21,0,Lost / Hibernating,22.326148889421795,136.057565586169
15452,25,6,1799.1100000000001,1,New / Promising,160.47789562785297,187.46053718876442
15453,31,6,1253.09,1,New / Promising,416.48703505612934,213.983760130568
15454,357,2,307.69,0,Lost / Hibernating,34.3568532608687,192.79825316873422
15455,593,1,38.25,0,Lost / Hibernating,,
15456,278,10,2119.27,2,At-Risk,165.63563677423514,240.25653851986496
15457,257,1,237.07,0,Lost / Hibernating,,
15458,21,2,370.43999999999994,1,New / Promising,52.05158831899179,175.15457720806478
15459,412,2,202.82999999999998,0,Lost / Hibernating,19.60362062073738,117.91873491640862
15460,349,1,216.76,0,Lost / Hibernating,,
15461,456,2,429.7,0,Lost / Hibernating,36.24992334151291,233.8253576362702
15462,90,4,737.05,2,At-Risk,50.124815721024916,82.38293218252166
15463,25,1,126.14,1,New / Promising,,
15464,333,1,1048.85,0,Lost / Hibernating,,
15465,15,32,12655.65,3,Champions,1387.278859042006,394.66612123370925
15466,80,4,1571.01,2,At-Risk,109.84939198934265,280.47031521343126
15467,4,3,524.88,1,New / Promising,132.20881704679988,124.72479401688864
15468,46,3,1430.48,1,New / Promising,146.06698982116106,484.24227286041054
15469,45,3,874.25,1,New / Promising,124.59805309973109,276.560119665701
15470,571,1,63.419999999999995,0,Lost / Hibernating,,
15471,375,2,847.0799999999999,0,Lost / Hibernating,109.9617112350081,595.7228187928878
15472,108,1,371.56,0,Lost / Hibernating,,
15473,9,8,2046.0,3,Champions,356.3953437658233,446.88584531023946
15474,591,1,163.1,0,Lost / Hibernating,,
15475,72,1,454.10999999999996,1,New / Promising,,
15476,375,4,2209.98,2,At-Risk,138.14068377340004,695.7420243666493
15477,645,1,368.4,0,Lost / Hibernating,,
15478,35,3,2024.98,1,New / Promising,259.3896560319407,730.3572015570023
15479,728,1,147.4,0,Lost / Hibernating,,
15480,111,5,6279.0,2,At-Risk,654.118811573132,1556.839443746031
15481,396,1,1993.34,2,At-Risk,,
15482,11,19,14592.56,3,Champions,1653.6515669215273,962.2125391163547
15483,157,10,862.2,2,At-Risk,88.87040224887383,140.01775847647986
15484,13,5,3981.75,3,Champions,420.0280577600175,828.1405893801958
15485,25,7,5771.51,3,Champions,600.6587593814331,978.3091314201858
15486,523,1,102.0,0,Lost / Hibernating,,
15487,675,1,231.32,0,Lost / Hibernating,,
15488,88,5,431.92,2,At-Risk,62.64283346741229,101.67240142753461
15489,18,8,2419.61,3,Champions,280.54610703329786,317.2290879276542
15490,426,1,217.6,0,Lost / Hibernating,,
15491,90,6,3100.09,2,At-Risk,659.8402910672487,523.6957488458216
15492,23,2,659.4599999999999,1,New / Promising,184.6123874000936,185.34061693793578
15493,28,9,4314.9800000000005,3,Champions,517.042427092682,555.3489306433165
15494,16,5,3780.05,3,Champions,367.54389108068045,720.3701086199852
15495,374,1,246.5,0,Lost / Hibernating,,
15496,626,1,146.14000000000001,0,Lost / Hibernating,,
15497,13,9,8657.39,3,Champions,1015.1135170397354,1051.002802503546
15498,12,43,25174.64,3,Champions,2492.2582907701476,750.9458185101386
15499,719,1,161.6,0,Lost / Hibernating,,
15500,3,4,1131.56,1,New / Promising,543.4861093507064,246.59944657832503
15501,400,2,402.5,0,Lost / Hibernating,23.83789394576711,179.66149558060692
15502,11,14,13993.47,3,Champions,1877.897124138859,1370.3351962290599
15503,358,2,267.15,0,Lost / Hibernating,25.63270961365251,160.45151390750692
15504,76,4,423.85,1,New / Promising,41.36328253095833,96.27781548394682
15505,48,5,3610.96,2,At-Risk,1203.4379993694529,671.370082376117
15506,18,6,2040.03,1,New / Promising,338.75208332481066,371.84243135704213
15507,167,1,492.36,0,Lost / Hibernating,,
15508,184,6,1000.27,2,At-Risk,136.71200954337382,234.3268594736238
15509,375,1,166.51,0,Lost / Hibernating,,
15510,326,1,250.0,0,Lost / Hibernating,,
15511,7,5,909.23,1,New / Promising,492.82951015120045,179.97368639516466
15512,151,4,331.58,0,Lost / Hibernating,42.29755207771847,101.77689784974918
15513,28,35,27750.55,3,Champions,3140.856887278928,1019.2058232282131
15514,7,18,6598.55,3,Champions,700.7627828071594,434.46314694454185
15515,382,1,171.81,0,Lost / Hibernating,,
15516,40,3,62.43,1,New / Promising,24.713126422811833,20.575361188385376
15517,228,1,267.03,0,Lost / Hibernating,,
15518,60,15,4218.94,3,Champions,465.73716632587343,306.9366513954672
15519,378,2,344.61,0,Lost / Hibernating,37.9667285719135,211.39181775500668
15521,35,16,7106.69,3,Champions,796.6627934794731,599.3546024318432
15522,28,2,398.84,1,New / Promising,138.11361673427245,152.2157774195656
15523,79,16,17359.99,3,Champions,1859.9276537175053,1177.5814386864627
15524,20,2,591.4,1,New / Promising,94.40759453148226,456.44287276430424
15525,13,3,981.01,1,New / Promising,214.85575091840502,420.6149466517188
15526,28,2,148.44,1,New / Promising,,
15527,14,23,5575.64,3,Champions,612.2634402585002,294.0295611921851
15528,249,1,229.33,0,Lost / Hibernating,,
15529,18,12,5111.95,3,Champions,873.7783640911323,391.51426786415567
15530,17,5,1813.72,1,New / Promising,266.5703609495357,379.49796329241764
15531,3,2,2007.44,1,New / Promising,753.4808716481169,502.0476319913954
15532,20,10,3771.9,3,Champions,518.2029509649947,375.7180559110759
15533,14,3,807.57,1,New / Promising,276.8204062626985,185.76753061872338
15534,721,1,162.25,0,Lost / Hibernating,,
15535,168,6,1087.82,2,At-Risk,157.97012777281654,219.20328436655868
15536,404,1,259.09,0,Lost / Hibernating,,
15537,159,1,110.92,0,Lost / Hibernating,,
15538,533,6,3358.3999999999996,2,At-Risk,13.398482079348497,566.0167138654779
15539,2,1,538.46,1,New / Promising,,
15540,6,2,460.68,1,New / Promising,71.95409017742452,227.35803082365373
15541,109,1,85.13000000000001,0,Lost / Hibernating,,
15542,507,3,918.45,2,At-Risk,54.40054365770734,393.50769871902986
15543,283,2,242.84,0,Lost / Hibernating,32.38614703898987,141.01921787522323
15544,4,20,8162.43,3,Champions,944.8700125574512,406.0593876614214
15545,49,2,428.05,1,New / Promising,53.95131998757794,170.8598679965616
15546,602,2,1079.1000000000001,0,Lost / Hibernating,,
15547,3,26,10154.39,3,Champions,1081.6393028531716,431.7734571247968
15548,591,1,158.09,0,Lost / Hibernating,,
15549,72,8,2345.96,2,At-Risk,259.9910087671834,298.5083896296031
15550,101,11,2076.45,2,At-Risk,224.33980524335811,241.2878805924182
15551,32,7,1710.08,2,At-Risk,236.35999024554445,359.59867389909476
15552,212,2,252.52,0,Lost / Hibernating,19.82777348644499,102.88220007707523
15553,55,1,437.23,1,New / Promising,,
15554,273,1,217.2,0,Lost / Hibernating,,
15555,7,36,12112.35,3,Champions,1262.3438484849353,360.5517618557412
15556,19,1,279.77,1,New / Promising,,
15557,24,1,473.65000000000003,1,New / Promising,,
15558,634,1,214.13,0,Lost / Hibernating,,
15559,563,1,1109.4,0,Lost / Hibernating,,
15560,393,2,153.52,0,Lost / Hibernating,,
15561,7,8,1934.3899999999999,3,Champions,215.15876031076107,268.76818716268406
15562,347,3,673.3800000000001,2,At-Risk,41.97007943868192,163.12969730010147
15563,17,7,2867.0,3,Champions,325.2774076792641,491.00052565996873
15564,458,2,70.74000000000001,0,Lost / Hibernating,7.276530311349447,47.88971177354544
15565,45,2,173.16,1,New / Promising,95.97776679733059,97.06160594572037
15566,388,2,227.87,0,Lost / Hibernating,16.09211501575218,102.4072557642737
15567,14,1,186.01,1,New / Promising,,
15568,40,2,422.52,1,New / Promising,203.95216678061814,208.06720756539602
15569,99,10,3586.35,2,At-Risk,434.53178847411084,417.89895237350953
15570,2,25,9311.04,3,Champions,1137.6603480570702,390.19923893909225
15571,7,14,4051.63,3,Champions,459.1588513037822,329.04054802810094
15572,21,9,3873.69,3,Champions,511.9792062535624,588.73334270828
15573,27,5,1207.18,1,New / Promising,120.16815582764988,235.8115085157157
15574,173,6,1518.7,2,At-Risk,242.0417393075615,345.253840393869
15575,615,1,30.1,0,Lost / Hibernating,,
15576,33,1,940.6700000000001,1,New / Promising,,
15577,146,5,397.98,2,At-Risk,37.22865130055096,95.25426365673546
15578,158,1,127.1,0,Lost / Hibernating,,
15579,64,5,1302.5,2,At-Risk,130.9192928526116,162.5633747531416
15580,372,8,1381.19,2,At-Risk,49.35677670082177,185.01674933986624
15581,116,38,7794.59,3,Champions,645.9040143028853,250.1243115392012
15582,20,3,682.9100000000001,1,New / Promising,157.30852173137657,196.51849098029814
15583,371,1,107.86,0,Lost / Hibernating,,
15584,19,6,1277.5,1,New / Promising,125.4332198450735,186.81920189018675
15585,172,1,455.3,0,Lost / Hibernating,,
15586,588,3,1139.1,2,At-Risk,26.23276533352021,236.51668759432863
15587,45,7,1522.0800000000002,2,At-Risk,234.78163711226904,225.6600590713736
15588,673,1,579.6,0,Lost / Hibernating,,
15589,251,3,478.53000000000003,0,Lost / Hibernating,86.81113688833591,308.48256152941207
15590,377,5,1496.6,2,At-Risk,121.15200181282509,377.0722000822706
15591,578,3,217.9,0,Lost / Hibernating,9.655478009283124,94.63818872264552
15592,42,1,388.58,1,New / Promising,,
15593,66,1,199.8,0,Lost / Hibernating,,
15594,11,5,1771.78,1,New / Promising,516.8895284622822,379.878954851529
15595,483,1,357.6,0,Lost / Hibernating,,
15596,96,9,3130.04,2,At-Risk,415.83294867512836,319.5634896645111
15597,30,2,563.37,1,New / Promising,73.55160755855826,339.7985705798786
15598,48,2,548.02,1,New / Promising,71.45597057441225,255.02606334387875
15599,22,3,1250.06,1,New / Promising,173.6716485832552,388.73902771150995
15600,423,4,1199.31,2,At-Risk,69.65574990595073,295.1980887271951
15601,6,30,14960.12,3,Champions,1686.965969335622,575.95604002673
15602,3,16,3230.51,3,Champions,342.03732407721,198.86476048867786
15603,74,2,88.48,0,Lost / Hibernating,11.732154873446472,60.80415500248904
15604,47,1,216.39,1,New / Promising,,
15605,31,9,1936.8,3,Champions,227.3527652728066,227.8954531939725
15606,56,17,5230.99,3,Champions,628.7690738278736,308.99987168020624
15607,332,9,1708.97,2,At-Risk,73.12669285344901,169.83615134988838
15608,23,5,1785.98,1,New / Promising,243.6929256395636,369.74009026120086
15609,180,1,298.48,0,Lost / Hibernating,,
15610,47,1,112.46000000000001,0,Lost / Hibernating,,
15611,5,26,2997.28,3,Champions,343.3670104420952,123.03486936570009
15612,31,2,195.15,1,New / Promising,150.39242150646385,138.6343911130709
15613,606,1,433.71999999999997,0,Lost / Hibernating,,
15614,433,4,3147.36,2,At-Risk,211.92767364865003,920.3260177449764
15615,5,47,21373.97,3,Champions,2325.1149978221533,560.7675384820716
15616,434,1,317.11,0,Lost / Hibernating,,
15617,391,3,828.5500000000001,2,At-Risk,74.1825790788595,319.207103615192
15618,28,4,776.851,1,New / Promising,321.1554111584235,284.3355921665687
15619,6,1,336.40000000000003,1,New / Promising,,
15620,52,4,1942.36,2,At-Risk,346.7930795774088,523.440111373499
15621,6,2,1044.96,1,New / Promising,826.1526174009343,498.5613386314693
15622,38,17,7852.61,3,Champions,848.3188718863025,713.5543867522516
15623,136,8,2437.05,2,At-Risk,250.58264322745893,306.3901112133985
15624,112,4,588.13,2,At-Risk,126.70971162644707,139.1231597805176
15625,99,9,3236.4,2,At-Risk,415.84027651576264,342.9414110615362
15626,70,3,1067.52,2,At-Risk,159.98018465671797,345.5441921119901
15627,452,2,566.9,0,Lost / Hibernating,43.32663307461395,301.57060599842816
15628,20,16,5449.31,3,Champions,600.8262257720395,345.2210013140535
15629,445,4,2240.9,2,At-Risk,88.65368020117201,541.0116294479599
15630,40,3,1481.4,1,New / Promising,192.93912401693106,602.154889288332
15631,637,1,596.67,0,Lost / Hibernating,,
15632,11,8,3285.31,3,Champions,824.1407688097072,415.24199417943794
15633,504,13,4352.46,2,At-Risk,0.20220953624280674,347.99032076309925
15634,12,2,554.65,1,New / Promising,80.05451658695438,257.92625521141144
15635,391,1,100.35,0,Lost / Hibernating,,
15636,85,4,1444.58,2,At-Risk,175.93369969143444,357.0159361739063
15637,48,5,797.59,1,New / Promising,66.69928492667904,130.43977066385747
15638,374,6,2265.2,2,At-Risk,173.86066707149007,513.7097595596398
15639,129,3,1065.08,2,At-Risk,114.06400817364613,343.0512157962627
15640,11,28,22771.1,3,Champions,2448.7376934052063,927.6629745831333
15641,100,12,5345.55,3,Champions,593.6497210573314,473.79759460235096
15642,725,1,105.78000000000002,0,Lost / Hibernating,,
15643,187,3,664.0,2,At-Risk,119.02227734127348,342.1530817475968
15644,161,4,813.0,2,At-Risk,175.75458748360097,294.5688578496758
15645,14,3,1055.17,1,New / Promising,150.15425212011363,322.37861179104686
15646,153,5,974.61,2,At-Risk,175.8224022031295,224.30656603991875
15647,410,1,169.0,0,Lost / Hibernating,,
15648,199,2,657.35,0,Lost / Hibernating,122.76506076709728,355.8961512244069
15649,331,4,2170.35,2,At-Risk,90.20354789334613,549.8049332757219
15650,517,2,553.88,0,Lost / Hibernating,27.41758494234225,208.6634142559341
15651,32,5,1259.06,1,New / Promising,156.60237596587325,327.6339778398383
15652,86,5,1420.34,2,At-Risk,238.8285483680927,330.25731080068965
15653,88,2,877.4399999999999,1,New / Promising,590.4173619890254,849.9797093120192
15654,5,2,922.53,1,New / Promising,537.1954446459349,342.7694988344243
15655,238,1,560.67,0,Lost / Hibernating,,
15656,40,4,748.5,1,New / Promising,155.82362036387113,173.01409805929464
15657,18,1,30.0,1,New / Promising,,
15658,185,8,2423.4700000000003,2,At-Risk,237.11869517994057,302.37986151302124
15659,39,3,532.49,1,New / Promising,69.31785217700111,219.01056560304082
15660,20,15,2812.99,3,Champions,343.1335263075049,247.1139723729891
15661,312,8,1215.95,2,At-Risk,48.30073404815351,129.72022742777781
15662,656,2,283.73,0,Lost / Hibernating,16.778143409521373,191.56541899507923
15663,101,1,138.14,0,Lost / Hibernating,,
15664,46,4,1254.03,1,New / Promising,126.32707472879952,286.0730907381995
15665,163,5,4015.12,2,At-Risk,478.3772073244061,861.0863331496677
15666,467,2,632.9399999999999,0,Lost / Hibernating,27.174182365305636,240.8787859412801
15667,35,1,301.32,1,New / Promising,,
15668,213,1,76.32000000000001,0,Lost / Hibernating,,
15669,35,4,684.34,1,New / Promising,159.65064602465958,166.320871895079
15670,292,2,325.2,0,Lost / Hibernating,37.69838112745971,186.68460829118268
15671,14,7,2657.13,3,Champions,672.5995905303158,386.1084450446935
15672,720,1,45.300000000000004,0,Lost / Hibernating,,
15673,83,9,6414.79,3,Champions,738.9572025526309,712.0417166776145
15674,68,13,6948.2300000000005,3,Champions,748.721251735625,541.9252308133548
15675,76,4,542.04,1,New / Promising,74.43878400233193,112.18300809306494
15676,14,3,3435.76,1,New / Promising,841.3365908938968,1281.4959614859924
15677,44,3,1305.63,1,New / Promising,210.7987879544368,490.8907427132135
15678,48,3,1893.89,1,New / Promising,227.92498398360743,590.1222576354056
15679,19,4,781.28,1,New / Promising,263.9040054607001,205.6306139649751
15680,4,10,4507.58,3,Champions,495.0977883457065,468.0715478623572
15681,20,14,2989.7,3,Champions,387.1256749944653,287.54273017801404
15682,594,2,318.24,0,Lost / Hibernating,21.49917576955539,204.58091420546992
15683,113,2,524.54,0,Lost / Hibernating,52.296705114799416,207.6023684507392
15684,542,3,173.95,0,Lost / Hibernating,6.551894177491105,38.32004433206847
15685,445,1,55.980000000000004,0,Lost / Hibernating,,
15686,415,1,90.0,0,Lost / Hibernating,,
15687,4,9,2993.1,3,Champions,646.7127968362597,379.3200000741672
15688,414,1,190.57,0,Lost / Hibernating,,
15689,115,3,521.03,2,At-Risk,43.83490192634584,133.59094365588714
15690,96,1,111.0,0,Lost / Hibernating,,
15691,247,4,571.3,2,At-Risk,52.448165735500396,140.8859434829372
15692,23,1,191.04,1,New / Promising,,
15693,654,1,37.5,0,Lost / Hibernating,,
15694,3,23,10404.01,3,Champions,1147.1336322579239,457.3905790304949
15695,262,4,1131.04,2,At-Risk,113.99049810697306,399.13815673820375
15696,28,13,3906.57,3,Champions,464.29028491277063,313.23934008511935
15697,685,1,246.75,0,Lost / Hibernating,,
15698,619,1,46.2,0,Lost / Hibernating,,
15699,13,1,309.65,1,New / Promising,,
15700,167,2,696.68,0,Lost / Hibernating,6.521251219139112,15.75518167335713
15701,63,3,1223.2,2,At-Risk,232.09550688341312,189.93421885609854
15702,471,2,140.39000000000001,0,Lost / Hibernating,18.66911173032215,125.56836991195658
15703,260,1,211.5,0,Lost / Hibernating,,
15704,135,6,3817.96,2,At-Risk,453.3494570088325,749.0698017240975
15705,196,1,143.1,0,Lost / Hibernating,,
15706,59,4,1060.56,2,At-Risk,342.52318251792764,208.12259472076758
15707,30,4,945.58,1,New / Promising,547.2518350698244,264.41460027678204
15708,36,9,4378.72,3,Champions,778.3342672532764,504.91218160154176
15709,279,2,327.85,0,Lost / Hibernating,28.622556523475225,146.46591967522372
15710,412,1,898.87,0,Lost / Hibernating,,
15711,552,2,420.25,0,Lost / Hibernating,40.901356542093076,328.7131682151281
15712,4,12,3472.4100000000003,3,Champions,375.1174343492527,293.7872344331878
15713,138,4,1010.79,2,At-Risk,102.38305202305565,260.4441557705732
15714,7,5,784.8100000000001,1,New / Promising,86.55173421316795,132.21940228865395
15715,551,5,658.02,2,At-Risk,13.783836975291303,155.69097764833404
15716,141,11,3056.81,2,At-Risk,319.4535025769311,285.73057064776856
